AUDC,SUN,arm,benchmark,budget,candidate_oracle_calls,capture_seconds,cohort,completion_tokens,decision_rows,difficulty,environment_calls,episode_wall_seconds,generation_calls,initialization_oracle_calls,initialization_wall_seconds,job_id,mSUN,policy_seed,pooling_forwards,prompt_tokens,registered_budget_unit,registered_state,rpc_attempts,status,surrogate_oracle_calls,task,task_progress,task_success,whole_job_wall_seconds,world,stratum,total_tokens,action_success_rate,agent_attempts,bootstrap_ticks,explicit_tick_returns,scenario_warmup_ticks,completion_sha256
,,Common2,DW,100,,,DW_Proteomics,4135,100,Normal,100,503.0366223817691,200,,,dw-B100-fourarms-v1-w3-p503-Common2,,503,0,796608,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,534.3345698844641,3,Proteomics/world3,800743,0.63,100,1,100,,39f50437f4a047d7d45c42772ecb6879980ca88148bf20801be2e05ffff40a3a
,,Public2,DW,100,,,DW_Proteomics,4024,100,Normal,100,492.57306235842407,200,,,dw-B100-fourarms-v1-w3-p503-Public2,,503,0,760508,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,523.8895546905696,3,Proteomics/world3,764532,0.86,100,1,100,,ea63475698cbdde9e6e2297c2a744ac5d4b9eb0635476132c33351e136809ef9
,,ActionPool2,DW,100,,,DW_Proteomics,4027,100,Normal,100,1742.4168834956363,200,,,dw-B100-fourarms-v1-w3-p503-ActionPool2,,503,400,825894,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,1774.0331212850288,3,Proteomics/world3,829921,0.56,100,1,100,,e45988ed22765e65693453c27c792db0ebf9d5dcadeecefd34611cc4db5d9eff
,,Native,DW,100,,,DW_Proteomics,2149,100,Normal,100,270.9582147076726,100,,,dw-B100-fourarms-v1-w4-p503-Native,,503,0,382612,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.5,0,299.15298629458994,4,Proteomics/world4,384761,0.72,100,1,100,,278c4d0fcedc4faaf0cd355d273244cef648cde94151990b53868d48a5d61ea4
,,Common2,DW,100,,,DW_Proteomics,4218,100,Normal,100,503.35723726451397,200,,,dw-B100-fourarms-v1-w4-p503-Common2,,503,0,792749,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,534.6645516194403,4,Proteomics/world4,796967,0.69,100,1,100,,a149d11c41c6ee1adb570025aacfd25b69eca1d5449d7943cda5a9cd4a1afc68
,,Public2,DW,100,,,DW_Proteomics,4308,100,Normal,100,504.77292841952294,200,,,dw-B100-fourarms-v1-w4-p503-Public2,,503,0,763875,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.375,0,535.6616172688082,4,Proteomics/world4,768183,0.85,100,1,100,,ac72d9d54fcf619e9c5e412bc60e927e7de8135727dd63fe799146b64fb731b0
,,ActionPool2,DW,100,,,DW_Proteomics,4274,100,Normal,100,1645.9077783850953,200,,,dw-B100-fourarms-v1-w4-p503-ActionPool2,,503,400,765127,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.5,0,1677.7805568445474,4,Proteomics/world4,769401,0.83,100,1,100,,abdf08157735fa5cb35188c9c7ce049def0aee8779d48c7167a7efeb4b58ee7f
,,Native,DW,100,,,DW_Easy,2268,100,Easy,100,291.20604494959116,100,,,dw-standard-easy-v1-plant_nutrients-easy-w0-p501-b100-Native,,501,0,384013,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Plant Nutrients,0.25,0,320.8708999976516,0,Plant Nutrients/world0,386281,0.57,100,1,100,0,241a2e476d2eb344702787aff4211872c70c6634e42177b3dda81cd222d571f7
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w0-p501-b100-Common2,,501,,,,,,claimed,,Plant Nutrients,,,,0,Plant Nutrients/world0,,,,,,,
,,Public2,DW,100,,,DW_Easy,4511,100,Easy,100,543.0641331523657,200,,,dw-standard-easy-v1-plant_nutrients-easy-w0-p501-b100-Public2,,501,0,783059,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Plant Nutrients,0.75,0,577.6321826428175,0,Plant Nutrients/world0,787570,0.6,100,1,100,0,822b1b6c99e1b17f96262470e2c61bdd62173813893d34398683a8641674a3fb
,,ActionPool2,DW,100,,,DW_Easy,4625,100,Easy,100,1681.3662546798587,200,,,dw-standard-easy-v1-plant_nutrients-easy-w0-p501-b100-ActionPool2,,501,400,790600,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Plant Nutrients,0.75,0,1712.89842081815,0,Plant Nutrients/world0,795225,0.61,100,1,100,0,ecc964633a4abd89c6e452a22a023750f11a7007dc2c985ae1df8c381fcfd9bc
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w1-p501-b100-Native,,501,,,,,,pending,,Plant Nutrients,,,,1,Plant Nutrients/world1,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w1-p501-b100-Common2,,501,,,,,,pending,,Plant Nutrients,,,,1,Plant Nutrients/world1,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w1-p501-b100-Public2,,501,,,,,,pending,,Plant Nutrients,,,,1,Plant Nutrients/world1,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w1-p501-b100-ActionPool2,,501,,,,,,pending,,Plant Nutrients,,,,1,Plant Nutrients/world1,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w2-p501-b100-Native,,501,,,,,,pending,,Plant Nutrients,,,,2,Plant Nutrients/world2,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w2-p501-b100-Common2,,501,,,,,,pending,,Plant Nutrients,,,,2,Plant Nutrients/world2,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w2-p501-b100-Public2,,501,,,,,,pending,,Plant Nutrients,,,,2,Plant Nutrients/world2,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w2-p501-b100-ActionPool2,,501,,,,,,pending,,Plant Nutrients,,,,2,Plant Nutrients/world2,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w3-p501-b100-Native,,501,,,,,,pending,,Plant Nutrients,,,,3,Plant Nutrients/world3,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w3-p501-b100-Common2,,501,,,,,,pending,,Plant Nutrients,,,,3,Plant Nutrients/world3,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w3-p501-b100-Public2,,501,,,,,,pending,,Plant Nutrients,,,,3,Plant Nutrients/world3,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w3-p501-b100-ActionPool2,,501,,,,,,pending,,Plant Nutrients,,,,3,Plant Nutrients/world3,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w4-p501-b100-Native,,501,,,,,,pending,,Plant Nutrients,,,,4,Plant Nutrients/world4,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w4-p501-b100-Common2,,501,,,,,,pending,,Plant Nutrients,,,,4,Plant Nutrients/world4,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w4-p501-b100-Public2,,501,,,,,,pending,,Plant Nutrients,,,,4,Plant Nutrients/world4,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-plant_nutrients-easy-w4-p501-b100-ActionPool2,,501,,,,,,pending,,Plant Nutrients,,,,4,Plant Nutrients/world4,,,,,,,
,,Native,DW,100,,,DW_Easy,1970,100,Easy,100,282.5934338569641,100,,,dw-standard-easy-v1-space_sick-easy-w0-p501-b100-Native,,501,0,397351,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Space Sick,0.125,0,313.1110066771507,0,Space Sick/world0,399321,0.17,100,1,100,0,84588ff1f56a46a095baa78cf67932c859d5ffd816e7d2884bbf86f1a9371751
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w0-p501-b100-Common2,,501,,,,,,claimed,,Space Sick,,,,0,Space Sick/world0,,,,,,,
,,Public2,DW,100,,,DW_Easy,3874,100,Easy,100,531.8960779979825,200,,,dw-standard-easy-v1-space_sick-easy-w0-p501-b100-Public2,,501,0,811608,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Space Sick,0.0,0,565.0541510805488,0,Space Sick/world0,815482,0.1,100,1,100,0,105ca627f2c046dc4393288527218c61112c139cae509910adb2e8da8325c059
,,ActionPool2,DW,100,,,DW_Easy,3909,100,Easy,100,1701.0610117390752,200,,,dw-standard-easy-v1-space_sick-easy-w0-p501-b100-ActionPool2,,501,400,810149,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Space Sick,0.25,0,1732.406091876328,0,Space Sick/world0,814058,0.34,100,1,100,0,e79d27981e94052e1d620b6fa2301b231e33bfd3ddad2dc42eac5e6af2c8be71
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w1-p501-b100-Native,,501,,,,,,pending,,Space Sick,,,,1,Space Sick/world1,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w1-p501-b100-Common2,,501,,,,,,pending,,Space Sick,,,,1,Space Sick/world1,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w1-p501-b100-Public2,,501,,,,,,pending,,Space Sick,,,,1,Space Sick/world1,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w1-p501-b100-ActionPool2,,501,,,,,,pending,,Space Sick,,,,1,Space Sick/world1,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w2-p501-b100-Native,,501,,,,,,pending,,Space Sick,,,,2,Space Sick/world2,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w2-p501-b100-Common2,,501,,,,,,pending,,Space Sick,,,,2,Space Sick/world2,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w2-p501-b100-Public2,,501,,,,,,pending,,Space Sick,,,,2,Space Sick/world2,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w2-p501-b100-ActionPool2,,501,,,,,,pending,,Space Sick,,,,2,Space Sick/world2,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w3-p501-b100-Native,,501,,,,,,pending,,Space Sick,,,,3,Space Sick/world3,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w3-p501-b100-Common2,,501,,,,,,pending,,Space Sick,,,,3,Space Sick/world3,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w3-p501-b100-Public2,,501,,,,,,pending,,Space Sick,,,,3,Space Sick/world3,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w3-p501-b100-ActionPool2,,501,,,,,,pending,,Space Sick,,,,3,Space Sick/world3,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w4-p501-b100-Native,,501,,,,,,pending,,Space Sick,,,,4,Space Sick/world4,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w4-p501-b100-Common2,,501,,,,,,pending,,Space Sick,,,,4,Space Sick/world4,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w4-p501-b100-Public2,,501,,,,,,pending,,Space Sick,,,,4,Space Sick/world4,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-space_sick-easy-w4-p501-b100-ActionPool2,,501,,,,,,pending,,Space Sick,,,,4,Space Sick/world4,,,,,,,
,,Native,DW,100,,,DW_Easy,2470,100,Easy,100,272.61697643995285,100,,,dw-standard-easy-v1-rocket_science-easy-w0-p501-b100-Native,,501,0,307974,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,It's (not) Rocket Science!,0.3333333333333333,0,303.4580223336816,0,It's (not) Rocket Science!/world0,310444,0.73,100,1,100,0,1a4d1d408dc2e2f834b2674ad0359254be34aa2cdcc248b4184bd6d16f72ff81
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w0-p501-b100-Common2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,0,It's (not) Rocket Science!/world0,,,,,,,
,,Public2,DW,100,,,DW_Easy,4070,100,Easy,100,520.9024953618646,200,,,dw-standard-easy-v1-rocket_science-easy-w0-p501-b100-Public2,,501,0,792005,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,It's (not) Rocket Science!,0.6666666666666666,0,555.2862996160984,0,It's (not) Rocket Science!/world0,796075,0.41,100,1,100,0,bbfe61313690bcca2f6c5b2e5198d068cafafc56acb4a5730d180be60309cef4
,,ActionPool2,DW,100,,,DW_Easy,4221,100,Easy,100,1862.3587786778808,200,,,dw-standard-easy-v1-rocket_science-easy-w0-p501-b100-ActionPool2,,501,400,860993,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,It's (not) Rocket Science!,0.3333333333333333,0,1894.839906655252,0,It's (not) Rocket Science!/world0,865214,0.77,100,1,100,0,7c2a6c586c2e6523e2d1a729b633976785c2c6ddef36db0032a62e14c9fd6e7c
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w1-p501-b100-Native,,501,,,,,,pending,,It's (not) Rocket Science!,,,,1,It's (not) Rocket Science!/world1,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w1-p501-b100-Common2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,1,It's (not) Rocket Science!/world1,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w1-p501-b100-Public2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,1,It's (not) Rocket Science!/world1,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w1-p501-b100-ActionPool2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,1,It's (not) Rocket Science!/world1,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w2-p501-b100-Native,,501,,,,,,pending,,It's (not) Rocket Science!,,,,2,It's (not) Rocket Science!/world2,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w2-p501-b100-Common2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,2,It's (not) Rocket Science!/world2,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w2-p501-b100-Public2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,2,It's (not) Rocket Science!/world2,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w2-p501-b100-ActionPool2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,2,It's (not) Rocket Science!/world2,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w3-p501-b100-Native,,501,,,,,,pending,,It's (not) Rocket Science!,,,,3,It's (not) Rocket Science!/world3,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w3-p501-b100-Common2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,3,It's (not) Rocket Science!/world3,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w3-p501-b100-Public2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,3,It's (not) Rocket Science!/world3,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w3-p501-b100-ActionPool2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,3,It's (not) Rocket Science!/world3,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w4-p501-b100-Native,,501,,,,,,pending,,It's (not) Rocket Science!,,,,4,It's (not) Rocket Science!/world4,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w4-p501-b100-Common2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,4,It's (not) Rocket Science!/world4,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w4-p501-b100-Public2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,4,It's (not) Rocket Science!/world4,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-rocket_science-easy-w4-p501-b100-ActionPool2,,501,,,,,,pending,,It's (not) Rocket Science!,,,,4,It's (not) Rocket Science!/world4,,,,,,,
,,Native,DW,100,,,DW_Easy,1575,100,Easy,100,271.9367377832532,100,,,dw-standard-easy-v1-translation-easy-w0-p501-b100-Native,,501,0,363791,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Lost in Translation,0.0,0,301.5829860121012,0,Lost in Translation/world0,365366,0.59,100,1,100,0,f1d6d5f43055ae3c5d25c944788c310d5d420c487a0f38a1376d497cd7ca5c6d
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w0-p501-b100-Common2,,501,,,,,,pending,,Lost in Translation,,,,0,Lost in Translation/world0,,,,,,,
,,Public2,DW,100,,,DW_Easy,3123,100,Easy,100,492.41309531778097,200,,,dw-standard-easy-v1-translation-easy-w0-p501-b100-Public2,,501,0,732886,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Lost in Translation,0.0,0,525.990991666913,0,Lost in Translation/world0,736009,0.61,100,1,100,0,0c9b3f80879be889289044163f1eb1f3ffa23511e94425d316270b09537fd554
,,ActionPool2,DW,100,,,DW_Easy,3171,100,Easy,100,1619.2179496958852,200,,,dw-standard-easy-v1-translation-easy-w0-p501-b100-ActionPool2,,501,400,723377,post_load_rounds_each_with_one_tick_including_known_parse_rejections,,,accepted,,Lost in Translation,0.0,0,1652.7406692877412,0,Lost in Translation/world0,726548,0.73,100,1,100,0,d2c34a761fae1a81af02386d5070674a54d2a0f26fc9c75e7d986abb55466766
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w1-p501-b100-Native,,501,,,,,,pending,,Lost in Translation,,,,1,Lost in Translation/world1,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w1-p501-b100-Common2,,501,,,,,,pending,,Lost in Translation,,,,1,Lost in Translation/world1,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w1-p501-b100-Public2,,501,,,,,,pending,,Lost in Translation,,,,1,Lost in Translation/world1,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w1-p501-b100-ActionPool2,,501,,,,,,pending,,Lost in Translation,,,,1,Lost in Translation/world1,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w2-p501-b100-Native,,501,,,,,,pending,,Lost in Translation,,,,2,Lost in Translation/world2,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w2-p501-b100-Common2,,501,,,,,,pending,,Lost in Translation,,,,2,Lost in Translation/world2,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w2-p501-b100-Public2,,501,,,,,,pending,,Lost in Translation,,,,2,Lost in Translation/world2,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w2-p501-b100-ActionPool2,,501,,,,,,pending,,Lost in Translation,,,,2,Lost in Translation/world2,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w3-p501-b100-Native,,501,,,,,,pending,,Lost in Translation,,,,3,Lost in Translation/world3,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w3-p501-b100-Common2,,501,,,,,,pending,,Lost in Translation,,,,3,Lost in Translation/world3,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w3-p501-b100-Public2,,501,,,,,,pending,,Lost in Translation,,,,3,Lost in Translation/world3,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w3-p501-b100-ActionPool2,,501,,,,,,pending,,Lost in Translation,,,,3,Lost in Translation/world3,,,,,,,
,,Native,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w4-p501-b100-Native,,501,,,,,,pending,,Lost in Translation,,,,4,Lost in Translation/world4,,,,,,,
,,Common2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w4-p501-b100-Common2,,501,,,,,,pending,,Lost in Translation,,,,4,Lost in Translation/world4,,,,,,,
,,Public2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w4-p501-b100-Public2,,501,,,,,,pending,,Lost in Translation,,,,4,Lost in Translation/world4,,,,,,,
,,ActionPool2,DW,100,,,DW_Easy,,,Easy,,,,,,dw-standard-easy-v1-translation-easy-w4-p501-b100-ActionPool2,,501,,,,,,pending,,Lost in Translation,,,,4,Lost in Translation/world4,,,,,,,
